,,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max
date,city_name,,,,,,,,
2015-03-09,Bilbao,16.490312500000016,1027,90,1,0.0,0.0,0.0,25
2015-03-09,Madrid,21.80000000000001,1025,78,3,0.0,0.0,0.0,0
2015-03-09,Seville,23.660000000000025,1024,87,3,0.0,0.0,0.0,0
2015-03-09,Valencia,18.799500000000023,1025,87,3,0.0,0.0,0.0,20
2015-03-10,Barcelona,14.471000000000004,1026,90,5,0.0,0.0,0.0,20
2015-03-10,Bilbao,16.431343749999996,1027,95,1,0.0,0.0,0.0,28
2015-03-10,Madrid,19.21465625000002,1026,79,2,0.0,0.0,0.0,0
2015-03-10,Seville,24.15500000000003,1025,100,2,0.0,0.0,0.0,40
2015-03-10,Valencia,20.364687500000002,1026,86,2,0.0,0.0,0.0,0
2015-03-11,Barcelona,20.150000000000034,1027,100,5,0.0,0.0,0.0,44
2015-03-11,Bilbao,15.579000000000121,1027,98,1,0.0,0.0,0.0,44
2015-03-11,Madrid,21.0,1025,86,1,0.0,0.0,0.0,8
2015-03-11,Seville,26.0,1034,90,3,0.0,0.0,0.0,0
2015-03-11,Valencia,22.222000000000037,1024,87,3,0.0,0.0,0.0,24
2015-03-12,Barcelona,15.125343750000013,1022,88,6,0.0,0.01,0.0,20
2015-03-12,Bilbao,15.805000000000007,1026,98,2,0.3,0.0,0.0,60
2015-03-12,Madrid,18.854656250000005,1024,82,2,0.0,0.0,0.0,8
2015-03-12,Seville,22.87134375000005,1023,99,5,0.0,0.0,0.0,0
2015-03-12,Valencia,23.846343750000017,1023,74,2,0.0,0.0,0.0,5
2015-03-13,Barcelona,13.346000000000004,1022,87,5,0.3,0.045,0.0,44
2015-03-13,Bilbao,8.506687499999998,1028,97,3,0.9,0.0,0.0,92
2015-03-13,Madrid,15.201656250000042,1023,79,6,0.0,0.0,0.0,52
2015-03-13,Seville,18.99368750000002,1021,97,3,0.3,0.045,0.0,62
2015-03-13,Valencia,17.551656250000008,1022,96,2,0.0,0.09,0.0,57
2015-03-14,Barcelona,11.748687500000017,1020,83,7,0.9,0.0,0.0,92
2015-03-14,Bilbao,6.367000000000019,1027,97,3,3.0,0.0,0.0,92
2015-03-14,Madrid,11.431343749999996,1025,87,4,0.0,0.0,0.0,26
2015-03-14,Seville,19.206312500000024,1020,98,4,0.3,0.0,0.0,0
2015-03-14,Valencia,13.623000000000047,1022,93,3,0.9,0.08,0.0,88
2015-03-15,Barcelona,10.99131250000005,1018,78,3,0.9,0.015,0.0,76
2015-03-15,Bilbao,5.708000000000027,1023,96,2,3.0,0.0,0.0,92
2015-03-15,Madrid,9.72465625000001,1022,95,3,0.0,0.05,0.0,92
2015-03-15,Seville,18.191343750000044,1019,67,4,0.0,0.0,0.0,0
2015-03-15,Valencia,12.341343750000021,1020,89,2,0.9,0.01,0.0,92
2015-03-16,Barcelona,11.240312500000016,1020,70,3,0.0,0.06,0.0,76
2015-03-16,Bilbao,9.907000000000039,1020,97,1,0.9,0.032,0.0,42
2015-03-16,Madrid,10.415343750000034,1019,95,2,0.0,0.05,0.0,68
2015-03-16,Seville,19.01534375,1017,100,3,0.0,0.055,0.0,50
2015-03-16,Valencia,11.557000000000016,1021,95,2,0.3,0.0,0.0,92
2015-03-17,Barcelona,13.33334375000004,1021,85,8,0.3,0.093,0.0,57
2015-03-17,Bilbao,13.975000000000023,1018,88,2,0.0,0.03,0.0,57
2015-03-17,Madrid,13.89165625000004,1018,93,6,0.0,0.0,0.0,62
2015-03-17,Seville,14.677999999999997,1016,99,7,3.0,0.055,0.0,92
2015-03-17,Valencia,12.9416875,1021,98,4,0.3,0.0,0.0,58
2015-03-18,Barcelona,13.103000000000009,1021,85,9,0.3,0.075,0.0,90
2015-03-18,Bilbao,13.621000000000038,1021,93,1,0.3,0.0,0.0,88
2015-03-18,Madrid,9.705343749999997,1018,83,6,0.3,0.03,0.0,92
2015-03-18,Seville,12.15300000000002,1014,98,5,3.0,0.0,0.0,92
2015-03-18,Valencia,10.219656250000014,1019,97,6,3.0,0.0,0.0,92
2015-03-19,Barcelona,14.374000000000024,1020,84,9,0.3,0.005,0.0,92
2015-03-19,Bilbao,12.605999999999995,1021,98,1,0.3,0.024,0.0,92
2015-03-19,Madrid,12.30600000000004,1016,92,4,0.9,0.0,0.0,92
2015-03-19,Seville,15.956000000000017,1012,96,4,0.3,0.095,0.0,88
2015-03-19,Valencia,10.422656250000045,1016,97,8,3.0,0.0,0.0,92
2015-03-20,Barcelona,15.830000000000041,1018,93,12,0.3,0.005,0.0,92
2015-03-20,Bilbao,8.257000000000005,1020,99,1,0.3,0.025,0.0,92
2015-03-20,Madrid,12.090000000000032,1013,99,5,3.0,0.0,0.0,92
2015-03-20,Seville,20.360000000000014,1013,100,5,0.9,0.095,0.0,92
2015-03-20,Valencia,11.036000000000001,1014,100,8,3.0,0.001,0.0,92
2015-03-21,Barcelona,13.256687499999998,1013,94,12,3.0,0.0,0.0,92
2015-03-21,Bilbao,7.107000000000028,1016,99,1,0.9,0.0,0.0,92
2015-03-21,Madrid,9.189999999999998,1008,95,5,3.0,0.0,0.0,92
2015-03-21,Seville,13.79334375000002,1009,98,4,3.0,0.0,0.0,92
2015-03-21,Valencia,11.923343750000015,1008,99,6,3.0,0.0,0.0,92
2015-03-22,Barcelona,12.846000000000004,1014,89,9,3.0,0.0,0.0,84
2015-03-22,Bilbao,7.635687500000017,1015,99,2,0.9,0.0,0.0,92
2015-03-22,Madrid,11.179343750000044,1009,97,4,0.9,0.0,0.0,92
2015-03-22,Seville,14.163000000000011,1008,98,3,3.0,0.0,0.0,92
2015-03-22,Valencia,10.196000000000026,1011,98,2,3.0,0.0,0.0,92
2015-03-23,Barcelona,13.704000000000121,1014,87,7,0.3,0.012,0.0,85
2015-03-23,Bilbao,4.7343437500000505,1015,99,1,3.0,0.0,2.9,92
2015-03-23,Madrid,9.509343750000028,1009,98,3,3.0,0.0,0.0,92
2015-03-23,Seville,16.887312500000007,1009,99,5,0.9,0.01,0.0,86
2015-03-23,Valencia,10.239343750000046,1011,98,4,3.0,0.0,0.0,92
2015-03-24,Barcelona,12.188500000000033,1008,93,9,0.9,0.012,0.0,92
2015-03-24,Bilbao,6.79134375000001,1014,99,3,3.0,0.0,2.9,92
2015-03-24,Madrid,11.341343750000021,1010,97,7,3.0,0.0,0.0,92
2015-03-24,Seville,12.86165625000001,1007,96,4,0.9,0.001,0.0,92
2015-03-24,Valencia,11.79134375000001,1005,98,4,3.0,0.0,0.0,92
2015-03-25,Barcelona,12.168000000000006,1007,89,8,3.0,0.0,0.0,92
2015-03-25,Bilbao,5.707343750000007,1017,95,3,3.0,0.0,0.0,92
2015-03-25,Madrid,8.574000000000012,1017,87,8,0.9,0.0,0.0,69
2015-03-25,Seville,14.867999999999995,1018,96,7,0.9,0.0,0.0,76
2015-03-25,Valencia,10.171656250000012,1012,88,7,3.0,0.0,0.0,92
2015-03-26,Barcelona,11.284312499999999,1014,76,5,3.0,0.0,0.0,92
2015-03-26,Bilbao,10.388656249999997,1023,97,4,3.0,0.0,0.0,92
2015-03-26,Madrid,13.322000000000003,1021,93,5,0.9,0.087,0.0,92
2015-03-26,Seville,18.66765625000005,1024,76,3,0.9,0.0,0.0,73
2015-03-26,Valencia,15.197000000000003,1017,76,6,3.0,0.0,0.0,80
2015-03-27,Barcelona,14.214656250000019,1022,89,3,0.3,0.0,0.0,16
2015-03-27,Bilbao,10.998000000000047,1030,98,3,3.0,0.0,0.0,92
2015-03-27,Madrid,18.495656250000025,1028,89,4,0.3,0.0,0.0,68
2015-03-27,Seville,22.46465625000002,1027,96,3,0.0,0.0,0.0,44
2015-03-27,Valencia,21.92900000000003,1024,56,5,0.0,0.0,0.0,32
2015-03-28,Barcelona,15.367000000000019,1022,91,4,0.0,0.018,0.0,5
2015-03-28,Bilbao,14.40100000000001,1030,97,2,0.9,0.0,0.0,92
2015-03-28,Madrid,21.0343125,1028,88,3,0.0,0.0,0.0,4
2015-03-28,Seville,26.40634375000002,1027,97,3,0.0,0.0,0.0,4
2015-03-28,Valencia,24.91765625000005,1024,64,4,0.0,0.0,0.0,0
2015-03-29,Barcelona,15.806656250000003,1024,100,4,0.0,0.015,0.0,68
2015-03-29,Bilbao,16.42900000000003,1028,95,2,0.3,0.008,0.0,64
2015-03-29,Madrid,20.918000000000006,1026,74,3,0.0,0.0,0.0,0
2015-03-29,Seville,28.117999999999995,1032,82,5,0.0,0.0,0.0,8
2015-03-29,Valencia,25.229000000000042,1024,80,2,0.0,0.0,0.0,0
2015-03-30,Barcelona,19.310000000000002,1023,100,10,0.0,0.01,0.0,64
2015-03-30,Bilbao,15.722687500000006,1028,87,3,0.3,0.0,0.0,56
2015-03-30,Madrid,22.41900000000004,1040,77,4,0.0,0.0,0.0,8
2015-03-30,Seville,28.369000000000028,1034,81,3,0.0,0.0,0.0,0
2015-03-30,Valencia,28.51900000000012,1023,75,9,0.0,0.0,0.0,12
2015-03-31,Barcelona,15.40565625000005,1025,88,3,0.0,0.01,0.0,16
2015-03-31,Bilbao,13.961656250000033,1033,98,3,0.3,0.0,0.0,82
2015-03-31,Madrid,22.661687500000028,1028,69,2,0.0,0.0,0.0,0
2015-03-31,Seville,29.092343749999998,1026,84,3,0.0,0.0,0.0,0
2015-03-31,Valencia,27.81134375000005,1025,61,2,0.0,0.0,0.0,0
2015-04-01,Barcelona,14.875343750000013,1026,92,4,0.3,0.01,0.0,88
2015-04-01,Bilbao,10.208687499999996,1034,96,1,0.3,0.0,0.0,92
2015-04-01,Madrid,19.825343750000002,1029,67,4,0.0,0.0,0.0,24
2015-04-01,Seville,30.608656250000024,1025,70,4,0.0,0.0,0.0,0
2015-04-01,Valencia,22.796656250000012,1027,72,3,0.0,0.0,0.0,16
2015-04-02,Barcelona,14.376343750000046,1027,85,3,0.3,0.07,0.0,69
2015-04-02,Bilbao,15.452656250000018,1033,96,1,0.3,0.0,0.0,28
2015-04-02,Madrid,20.633000000000038,1026,73,3,0.0,0.0,0.0,12
2015-04-02,Seville,26.71634375000002,1022,88,2,0.0,0.0,0.0,20
2015-04-02,Valencia,21.086000000000013,1027,83,2,0.0,0.0,0.0,0
2015-04-03,Barcelona,14.8166875,1023,91,5,0.3,0.093,0.0,80
2015-04-03,Bilbao,15.129000000000019,1026,91,2,0.3,0.0,0.0,86
2015-04-03,Madrid,20.733343750000017,1022,63,2,0.0,0.0,0.0,76
2015-04-03,Seville,25.379999999999995,1019,90,3,0.0,0.0,0.0,64
2015-04-03,Valencia,21.412343750000048,1022,88,2,0.0,0.0,0.0,78
2015-04-04,Barcelona,13.592000000000041,1015,93,4,0.3,0.043,0.0,92
2015-04-04,Bilbao,10.14200000000011,1021,97,1,0.3,0.0,0.0,92
2015-04-04,Madrid,19.59200000000004,1015,67,4,0.0,0.0,0.0,68
2015-04-04,Seville,26.882000000000005,1014,90,4,0.0,0.0,0.0,92
2015-04-04,Valencia,17.908656250000035,1015,95,2,0.0,0.015,0.0,84
2015-04-05,Barcelona,14.27600000000001,1016,80,3,0.3,0.0,0.0,92
2015-04-05,Bilbao,11.34734375000005,1019,98,2,0.3,0.0,0.0,90
2015-04-05,Madrid,20.84734375000005,1013,73,3,0.0,0.0,0.0,5
2015-04-05,Seville,22.864000000000033,1010,87,5,0.3,0.0,0.0,92
2015-04-05,Valencia,18.011000000000024,1015,97,4,0.3,0.035,0.0,61
2015-04-06,Barcelona,13.66834375000002,1023,72,6,0.3,0.005,0.0,88
2015-04-06,Bilbao,13.638343750000047,1023,82,2,0.3,0.0,0.0,0
2015-04-06,Madrid,19.305000000000007,1018,85,4,0.0,0.0,0.0,10
2015-04-06,Seville,22.735000000000014,1014,94,3,0.9,0.0,0.0,92
2015-04-06,Valencia,15.19731250000001,1022,96,4,0.3,0.0,0.0,92
2015-04-07,Barcelona,13.748687500000017,1032,72,7,0.0,0.005,0.0,0
2015-04-07,Bilbao,15.613,1026,83,2,0.0,0.0,0.0,8
2015-04-07,Madrid,15.946000000000026,1025,85,7,0.0,0.0,0.0,20
2015-04-07,Seville,22.062687500000038,1018,70,6,0.9,0.0,0.0,80
2015-04-07,Valencia,12.698656249999999,1029,90,6,0.3,0.1,0.0,90
2015-04-08,Barcelona,13.633656250000001,1033,72,4,0.0,0.0,0.0,0
2015-04-08,Bilbao,16.30265625000004,1027,60,3,0.0,0.0,0.0,32
2015-04-08,Madrid,14.16700000000003,1027,73,7,0.3,0.04,0.0,90
2015-04-08,Seville,18.91700000000003,1019,66,6,0.3,0.004,0.0,92
2015-04-08,Valencia,13.867000000000019,1030,83,5,0.3,0.0,0.0,84
2015-04-09,Barcelona,13.795343750000029,1029,73,3,0.0,0.0,0.0,5
2015-04-09,Bilbao,16.395312500000045,1023,72,3,0.3,0.0,0.0,88
2015-04-09,Madrid,11.036000000000001,1025,89,5,0.9,0.018,0.0,92
2015-04-09,Seville,17.267312500000003,1022,93,3,0.9,0.0,0.0,92
2015-04-09,Valencia,12.318312500000047,1028,84,4,0.9,0.0,0.0,90
2015-04-10,Barcelona,14.250343750000013,1028,83,3,0.0,0.0,0.0,32
2015-04-10,Bilbao,15.819000000000017,1022,93,3,0.9,0.0,0.0,90
2015-04-10,Madrid,15.052656250000041,1024,91,4,0.9,0.012,0.0,92
2015-04-10,Seville,21.436000000000035,1022,98,2,0.9,0.078,0.0,74
2015-04-10,Valencia,16.578343750000045,1026,91,2,0.9,0.0,0.0,44
2015-04-11,Barcelona,15.196000000000026,1026,88,7,0.0,0.0,0.0,41
2015-04-11,Bilbao,15.198000000000036,1027,97,1,0.9,0.095,0.0,92
2015-04-11,Madrid,17.479343749999998,1024,97,2,0.9,0.0,0.0,77
2015-04-11,Seville,17.51934375000002,1022,92,2,0.9,0.075,0.0,92
2015-04-11,Valencia,14.196000000000026,1026,89,1,0.3,0.0,0.0,92
2015-04-12,Barcelona,15.642312500000003,1029,91,4,0.0,0.0,0.0,42
2015-04-12,Bilbao,20.571687499999996,1027,99,2,0.0,0.095,0.0,0
2015-04-12,Madrid,19.138343750000047,1025,93,5,0.9,0.003,0.0,77
2015-04-12,Seville,21.01400000000001,1022,96,4,0.9,0.05,0.0,65
2015-04-12,Valencia,16.771656250000035,1027,98,5,0.3,0.0,0.0,69
2015-04-13,Barcelona,15.822000000000003,1030,85,2,0.0,0.0,0.0,0
2015-04-13,Bilbao,22.063000000000045,1027,65,2,0.0,0.0,0.0,0
2015-04-13,Madrid,20.213000000000022,1025,83,7,0.3,0.044,0.0,66
2015-04-13,Seville,26.64200000000011,1019,87,4,0.3,0.0,0.0,13
2015-04-13,Valencia,17.829687500000034,1029,88,4,0.0,0.0,0.0,80
2015-04-14,Barcelona,17.035656250000045,1029,81,2,0.0,0.0,0.0,6
2015-04-14,Bilbao,23.75331250000005,1026,65,3,0.0,0.0,0.0,62
2015-04-14,Madrid,22.668000000000006,1025,48,9,0.3,0.0,0.0,64
2015-04-14,Seville,26.98568750000004,1019,64,7,0.3,0.0,0.0,72
2015-04-14,Valencia,19.96900000000005,1029,87,4,0.0,0.0,0.0,44
2015-04-15,Barcelona,16.6515,1024,87,5,0.3,0.0,0.0,84
2015-04-15,Bilbao,19.621000000000038,1017,54,3,0.3,0.0,0.0,86
2015-04-15,Madrid,16.70434375000002,1018,94,7,0.9,0.0,0.0,92
2015-04-15,Seville,18.996000000000038,1016,94,5,0.9,0.0,0.0,92
2015-04-15,Valencia,17.767656250000016,1023,86,4,0.9,0.0,0.0,78
2015-04-16,Barcelona,16.0546875,1017,93,5,0.3,0.0,0.0,92
2015-04-16,Bilbao,16.22731250000004,1015,94,2,0.9,0.04,0.0,92
2015-04-16,Madrid,16.310000000000002,1017,98,5,0.9,0.0,0.0,92
2015-04-16,Seville,19.676656250000008,1019,97,3,0.9,0.0,0.0,92
2015-04-16,Valencia,20.12134375000005,1016,96,4,0.9,0.0,0.0,92
2015-04-17,Barcelona,16.465000000000032,1017,94,5,0.3,0.035,0.0,32
2015-04-17,Bilbao,12.623000000000047,1019,98,1,0.9,0.018,0.0,92
2015-04-17,Madrid,19.314999999999998,1018,92,4,0.3,0.015,0.0,77
2015-04-17,Seville,23.66500000000002,1019,98,3,0.9,0.0,0.0,53
2015-04-17,Valencia,23.86934375000004,1017,79,4,0.3,0.0,0.0,12
2015-04-18,Barcelona,16.748687500000017,1018,97,4,0.0,0.035,0.0,57
2015-04-18,Bilbao,15.083687499999996,1017,98,1,0.9,0.0,0.0,86
2015-04-18,Madrid,17.398343750000038,1015,88,6,0.3,0.015,0.0,82
2015-04-18,Seville,22.59831250000002,1016,82,5,0.0,0.0,0.0,36
2015-04-18,Valencia,21.648343750000038,1016,87,3,0.3,0.0,0.0,66
2015-04-19,Barcelona,14.612500000000011,1018,97,5,0.3,0.0069999999999999,0.0,90
2015-04-19,Bilbao,13.950000000000045,1019,96,2,0.9,0.005,0.0,92
2015-04-19,Madrid,16.21465625000002,1017,89,4,0.3,0.0,0.0,76
2015-04-19,Seville,23.114687500000002,1018,78,3,0.0,0.0,0.0,36
2015-04-19,Valencia,22.06465625000004,1015,76,4,0.3,0.0,0.0,22
2015-04-20,Barcelona,15.552656250000041,1023,87,4,0.3,0.045,0.0,52
2015-04-20,Bilbao,16.86765625000004,1023,94,1,0.3,0.01,0.0,50
2015-04-20,Madrid,20.25865625,1020,83,3,0.0,0.0,0.0,52
2015-04-20,Seville,25.975343750000036,1017,72,3,0.0,0.0,0.0,52
2015-04-20,Valencia,19.81800000000004,1023,89,3,0.0,0.0,0.0,61
2015-04-21,Barcelona,17.49265625000004,1029,100,4,0.0,0.045,0.0,44
2015-04-21,Bilbao,20.75865625,1023,99,2,0.0,0.01,0.0,61
2015-04-21,Madrid,19.83000000000004,1021,64,6,0.0,0.0,0.0,88
2015-04-21,Seville,25.879999999999995,1024,63,6,0.0,0.0,0.0,76
2015-04-21,Valencia,18.82000000000005,1024,98,6,0.0,0.0,0.0,65
2015-04-22,Barcelona,16.885000000000048,1027,100,4,0.0,0.0,0.0,92
2015-04-22,Bilbao,20.617343750000032,1021,96,2,0.9,0.005,0.0,85
2015-04-22,Madrid,18.410000000000025,990,78,5,0.3,0.0,0.0,60
2015-04-22,Seville,24.260000000000048,1028,89,6,0.0,0.005,0.0,76
2015-04-22,Valencia,20.910000000000025,1008,94,3,0.3,0.0,0.0,92
2015-04-23,Barcelona,17.043000000000006,1022,100,3,0.0,0.0,0.0,32
2015-04-23,Bilbao,17.304343750000044,1021,97,1,0.9,0.0,0.0,92
2015-04-23,Madrid,22.593000000000018,989,86,2,0.0,0.0,0.0,76
2015-04-23,Seville,27.093000000000018,1027,89,4,0.0,0.0,0.0,18
2015-04-23,Valencia,24.742999999999995,991,94,2,0.0,0.0,0.0,44
2015-04-24,Barcelona,17.598000000000013,1020,100,5,0.0,0.0,0.0,88
2015-04-24,Bilbao,19.34734375000005,1017,95,1,0.3,0.0,0.0,92
2015-04-24,Madrid,22.098000000000013,1013,77,4,0.0,0.0,0.0,92
2015-04-24,Seville,22.202000000000112,1025,94,5,0.0,0.0,0.0,92
2015-04-24,Valencia,24.498000000000047,1002,96,3,0.0,0.022,0.0,92
2015-04-25,Barcelona,17.572000000000003,1017,100,5,0.3,0.0,0.0,84
2015-04-25,Bilbao,20.232656250000048,1012,79,2,0.3,0.0,0.0,92
2015-04-25,Madrid,18.672000000000025,985,95,5,0.3,0.075,0.0,88
2015-04-25,Seville,20.173000000000002,1026,95,5,0.3,0.0,0.0,92
2015-04-25,Valencia,24.222000000000037,998,57,5,0.0,0.0,0.0,88
2015-04-26,Barcelona,17.935000000000002,1014,100,3,0.3,0.0,0.0,80
2015-04-26,Bilbao,17.8166875,1009,97,3,3.0,0.037,0.0,92
2015-04-26,Madrid,12.853000000000009,983,100,7,3.0,0.0,0.0,92
2015-04-26,Seville,18.70300000000003,1022,99,7,0.9,0.0,0.0,92
2015-04-26,Valencia,23.385000000000048,997,81,7,0.0,0.095,0.0,40
2015-04-27,Barcelona,17.110000000000014,1012,100,7,0.3,0.001,0.0,92
2015-04-27,Bilbao,10.662000000000035,1018,97,3,3.0,0.0,0.0,92
2015-04-27,Madrid,14.34534375000004,1013,96,5,0.3,0.0,0.0,48
2015-04-27,Seville,19.180000000000007,1026,94,5,0.3,0.022,0.0,88
2015-04-27,Valencia,22.56600000000003,1012,57,7,0.0,0.095,0.0,44
2015-04-28,Barcelona,16.879999999999995,1022,100,5,0.0,0.0,0.0,38
2015-04-28,Bilbao,13.973656250000033,1022,97,1,0.9,0.048,0.0,92
2015-04-28,Madrid,18.36700000000002,990,90,2,0.3,0.0,0.0,88
2015-04-28,Seville,23.817000000000007,1026,96,4,0.0,0.022,0.0,76
2015-04-28,Valencia,23.41700000000003,1004,85,4,0.0,0.0,0.0,48
2015-04-29,Barcelona,16.446000000000026,1024,100,4,0.3,0.0,0.0,88
2015-04-29,Bilbao,14.618343750000008,1021,83,1,0.0,0.015,0.0,89
2015-04-29,Madrid,20.67500000000001,988,90,3,0.0,0.0,0.0,80
2015-04-29,Seville,25.275000000000034,1028,88,4,0.0,0.0,0.0,48
2015-04-29,Valencia,23.67500000000001,1006,93,2,0.3,0.0,0.0,56
2015-04-30,Barcelona,17.636000000000024,1024,100,6,0.3,0.0,0.0,32
2015-04-30,Bilbao,21.145312500000045,1021,96,2,0.0,0.015,0.0,78
2015-04-30,Madrid,22.386000000000024,997,91,3,0.0,0.0,0.0,64
2015-04-30,Seville,28.464000000000112,1028,79,3,0.0,0.0,0.0,56
2015-04-30,Valencia,25.486000000000047,1005,98,2,0.3,0.0,0.0,32
2015-05-01,Barcelona,19.886000000000024,1020,100,8,0.0,0.035,0.0,92
2015-05-01,Bilbao,20.107312500000035,1014,86,3,0.3,0.087,0.0,92
2015-05-01,Madrid,21.90900000000005,987,82,5,0.0,0.0,0.0,48
2015-05-01,Seville,30.242999999999995,1025,74,3,0.0,0.0,0.0,36
2015-05-01,Valencia,28.709000000000117,1002,70,6,0.0,0.0,0.0,56
2015-05-02,Barcelona,18.918000000000006,1018,98,4,0.0,0.035,0.0,36
2015-05-02,Bilbao,23.678687500000024,1014,96,3,0.3,0.057,0.0,84
2015-05-02,Madrid,27.418000000000006,985,87,4,0.0,0.005,0.0,56
2015-05-02,Seville,32.418000000000006,1022,60,4,0.0,0.0,0.0,36
2015-05-02,Valencia,29.668000000000006,1005,68,3,0.0,0.0,0.0,44
2015-05-03,Barcelona,19.761000000000024,1014,98,3,0.0,0.0,0.0,88
2015-05-03,Bilbao,22.97465625000001,1009,64,3,0.3,0.022,0.0,97
2015-05-03,Madrid,23.710000000000036,982,79,3,0.0,0.005,0.0,92
2015-05-03,Seville,29.861000000000047,1020,72,4,0.0,0.0,0.0,92
2015-05-03,Valencia,31.911,996,85,4,0.0,0.0,0.0,88
2015-05-04,Barcelona,19.15100000000001,1014,99,4,0.0,0.005,0.0,92
2015-05-04,Bilbao,23.560000000000002,1009,67,6,0.3,0.09,0.0,92
2015-05-04,Madrid,24.001000000000033,978,63,8,0.0,0.0,0.0,92
2015-05-04,Seville,26.851,1021,83,9,0.3,0.0,0.0,92
2015-05-04,Valencia,27.660000000000025,995,74,3,0.0,0.0,0.0,88
2015-05-05,Barcelona,22.174000000000035,1015,99,4,0.0,0.052,0.0,92
2015-05-05,Bilbao,20.94034375000001,1015,66,7,0.3,0.085,0.0,84
2015-05-05,Madrid,20.262000000000114,984,71,8,0.0,0.0,0.0,92
2015-05-05,Seville,23.912000000000035,1024,78,5,0.0,0.0,0.0,92
2015-05-05,Valencia,24.974000000000046,999,54,7,0.0,0.0,0.0,92
2015-05-06,Barcelona,19.388000000000034,1022,96,4,0.0,0.045,0.0,8
2015-05-06,Bilbao,16.240312500000016,1020,91,1,0.3,0.043,0.0,64
2015-05-06,Madrid,21.227000000000032,988,92,3,0.0,0.0,0.0,64
2015-05-06,Seville,27.92700000000002,1025,89,4,0.0,0.0,0.0,12
2015-05-06,Valencia,26.87700000000001,1002,60,3,0.0,0.0,0.0,0
2015-05-07,Barcelona,18.900000000000034,1023,97,4,0.0,0.015,0.0,20
2015-05-07,Bilbao,25.564999999999998,1021,90,2,0.3,0.0,0.0,66
2015-05-07,Madrid,27.640000000000043,994,66,4,0.0,0.0,0.0,28
2015-05-07,Seville,30.24000000000001,1024,77,7,0.0,0.0,0.0,0
2015-05-07,Valencia,24.400000000000034,1003,90,4,0.0,0.0,0.0,20
2015-05-08,Barcelona,20.64500000000004,1023,99,6,0.0,0.0,0.0,24
2015-05-08,Bilbao,21.81334375,1022,66,3,0.0,0.085,0.0,45
2015-05-08,Madrid,24.14500000000004,991,87,5,0.0,0.0,0.0,0
2015-05-08,Seville,26.745000000000005,1031,98,4,0.3,0.0,0.0,92
2015-05-08,Valencia,29.045000000000016,1005,93,6,0.0,0.0,0.0,0
2015-05-09,Barcelona,20.557000000000016,1028,97,5,0.0,0.0,0.0,36
2015-05-09,Bilbao,20.292312500000037,1026,92,1,0.0,0.085,0.0,34
2015-05-09,Madrid,26.26900000000012,994,92,3,0.0,0.0,0.0,56
2015-05-09,Seville,32.71900000000005,1030,95,4,0.0,0.0,0.0,12
2015-05-09,Valencia,28.944000000000017,1010,74,3,0.0,0.0,0.0,12
2015-05-10,Barcelona,21.400000000000034,1028,98,5,0.0,0.0,0.0,40
2015-05-10,Bilbao,28.457656250000014,1024,93,2,0.0,0.01,0.0,80
2015-05-10,Madrid,29.226,992,63,4,0.0,0.0,0.0,46
2015-05-10,Seville,34.226,1026,75,3,0.0,0.0,0.0,26
2015-05-10,Valencia,25.700000000000045,1010,92,4,0.0,0.012,0.0,46
2015-05-11,Barcelona,20.646000000000015,1027,98,4,0.0,0.0,0.0,56
2015-05-11,Bilbao,25.549000000000035,1021,91,1,0.0,0.1,0.0,56
2015-05-11,Madrid,31.265000000000043,991,50,5,0.0,0.0,0.0,12
2015-05-11,Seville,34.065,1026,74,3,0.0,0.0,0.0,0
2015-05-11,Valencia,25.86500000000001,1008,91,3,0.0,0.0,0.0,12
2015-05-12,Barcelona,19.747000000000014,1027,100,3,0.0,0.07,0.0,32
2015-05-12,Bilbao,25.80400000000003,1021,76,1,0.0,0.1,0.0,53
2015-05-12,Madrid,33.099000000000046,992,62,3,0.0,0.0,0.0,12
2015-05-12,Seville,36.099000000000046,1028,86,4,0.0,0.0,0.0,76
2015-05-12,Valencia,28.749000000000024,1010,89,3,0.0,0.0,0.0,8
2015-05-13,Barcelona,21.661,1027,100,7,0.0,0.07,0.0,68
2015-05-13,Bilbao,25.526343750000024,1020,47,2,0.0,0.09,0.0,90
2015-05-13,Madrid,34.21100000000001,993,60,6,0.0,0.0,0.0,92
2015-05-13,Seville,39.07400000000001,1028,69,4,0.0,0.0,0.0,20
2015-05-13,Valencia,33.474000000000046,1010,86,2,0.0,0.0,0.0,92
2015-05-14,Barcelona,23.688000000000045,1021,97,5,0.0,0.0,0.0,92
2015-05-14,Bilbao,20.262000000000114,1021,87,4,0.3,0.0,0.0,92
2015-05-14,Madrid,32.065,989,52,9,0.0,0.0,0.0,32
2015-05-14,Seville,37.53800000000001,1025,61,6,0.0,0.0,0.0,20
2015-05-14,Valencia,37.122000000000014,994,65,8,0.0,0.0,0.0,92
2015-05-15,Barcelona,21.58200000000005,1020,91,7,0.0,0.025,0.0,90
2015-05-15,Bilbao,11.007312500000012,1029,97,4,3.0,0.0,0.0,92
2015-05-15,Madrid,24.08200000000005,992,39,6,0.0,0.0,0.0,12
2015-05-15,Seville,31.136000000000024,1027,39,5,0.0,0.0,0.0,0
2015-05-15,Valencia,27.236000000000047,995,41,7,0.0,0.0,0.0,60
